"";"species";"order";"family";"IUCN_status_real";"IUCN_status_imputed";"GE";"ED";"ED_rank";"EDGE";"EDGE_rank";"HEDGE";"HEDGE_rank";"LEDGE";"LEDGE_rank"
"164";"Amblysomus_robustus";"Afrosoricida";"Chrysochloridae";"VU";"VU";2;5,35534363375584;2514;3,23559033727437;1192;0,0380315705141408;1445;0,722599839768676;4570
"165";"Amblysomus_septentrionalis";"Afrosoricida";"Chrysochloridae";"NT";"NT";1;5,32660586887489;2531;2,53791107526057;2090;0,00243248276070803;1938;0,605688207416299;4766
"166";"Ametrida_centurio";"Chiroptera";"Phyllostomidae";"LC";"LC";0;2,24505768720915;4890;1,17713312725818;5094;1,87908469651094e-05;5380;0,375798148455222;5084
"167";"Ammodillus_imbellis";"Rodentia";"Muridae";"DD";"NT";1;10,0505755926904;896;3,09562969700331;1331;0,036901320024009;1449;9,18842868597823;407
"168";"Ammodorcas_clarkei";"Cetartiodactyla";"Bovidae";"VU";"VU";2;4,40733581567925;3102;3,07405087717009;1353;0,167576084822308;1049;3,18394561162384;1768
"169";"Ammospermophilus_harrisii";"Rodentia";"Sciuridae";"LC";"LC";0;7,58604136246169;1536;2,15013778722166;2852;0,000213146180864847;2867;4,26271047111608;1244
"170";"Ammospermophilus_interpres";"Rodentia";"Sciuridae";"LC";"LC";0;7,85154042803205;1452;2,18059150353785;2790;0,000166123325568798;3186;3,32230038805039;1694
"171";"Ammospermophilus_leucurus";"Rodentia";"Sciuridae";"LC";"LC";0;9,26037658014261;1060;2,32828954278666;2442;0,000355319000596791;2424;7,10602469293523;619
"172";"Ammospermophilus_nelsoni";"Rodentia";"Sciuridae";"EN";"EN";3;7,07428998781183;1722;4,16812647971677;392;0,882545721638115;560;1,21875361559549;3775
"173";"Ammotragus_lervia";"Cetartiodactyla";"Bovidae";"VU";"VU";2;2,45777506307942;4723;2,62691969799441;1960;0,090005636263329;1239;1,71010708900325;3067
"174";"Amorphochilus_schnablii";"Chiroptera";"Furipteridae";"VU";"VU";2;24,7648646707284;88,5;4,63530609044027;183;0,575056800000045;695;10,9260792000008;309
"175";"Amphinectomys_savamis";"Rodentia";"Cricetidae";"DD";"EN";3;3,4023141803447;3871;3,56157189441913;855;1,3393695;419;1,8496055;2916
"176";"Anathana_ellioti";"Scandentia";"Tupaiidae";"LC";"LC";0;18,5361814106355;182;2,97226820329143;1452;0,00074125759685;2063;14,8244106794032;122
"177";"Andalgalomys_olrogi";"Rodentia";"Cricetidae";"LC";"LC";0;3,55592922187691;3723,5;1,51642951031872;4364,5;9,64213089845213e-05;3952,5;1,92832975838144;2836,5
"178";"Andalgalomys_pearsoni";"Rodentia";"Cricetidae";"LC";"LC";0;3,55592922187691;3723,5;1,51642951031872;4364,5;9,64213089845213e-05;3952,5;1,92832975838144;2836,5
"179";"Andinomys_edax";"Rodentia";"Cricetidae";"LC";"LC";0;8,87015161510126;1141;2,28951521453321;2516;0,000417251750000001;2326;8,34461774825002;477
"180";"Anisomys_imitator";"Rodentia";"Muridae";"LC";"LC";0;8,10719708800133;1366;2,20906498972642;2710;0,0003857169246125;2371;7,71395277532539;534
"181";"Anomalurus_beecrofti";"Rodentia";"Anomaluridae";"LC";"LC";0;24,0417617240832;96;3,2205449001501;1209;0,000477227264956403;2267;9,54406807186309;389
"182";"Anomalurus_derbianus";"Rodentia";"Anomaluridae";"LC";"LC";0;23,8053546407498;101;3,21105954279855;1220;0,000498515384875048;2243;9,96980918211608;355
"183";"Anomalurus_pelii";"Rodentia";"Anomaluridae";"DD";"LC";0;23,2206000574165;107;3,18720351310361;1241;0,000468139613289687;2274;9,36232412618045;398
"184";"Anomalurus_pusillus";"Rodentia";"Anomaluridae";"LC";"LC";0;25,0719896407498;83;3,26086154420279;1167;0,000601361041248056;2136;12,0266194639199;221
"185";"Anonymomys_mindorensis";"Rodentia";"Muridae";"DD";"VU";2;6,0025373259403;2178;3,33256691963129;1095;0,218689398766525;977;4,15509857656397;1278
"186";"Anotomys_leander";"Rodentia";"Cricetidae";"VU";"VU";2;10,6586004949344;800;3,84233850867509;644;0,48258525;737;9,16911975;411
"187";"Anoura_caudifer";"Chiroptera";"Phyllostomidae";"LC";"LC";0;6,87278721670191;1799;2,06341215687176;3057;0,000139582367737504;3428;2,79150777238234;2036
"188";"Anoura_cultrata";"Chiroptera";"Phyllostomidae";"LC";"LC";0;7,25135616447607;1655;2,11037757040995;2948;0,000151891807925152;3304;3,03768426669512;1865
"189";"Anoura_fistulata";"Chiroptera";"Phyllostomidae";"DD";"LC";0;6,86829718662972;1801;2,06284167137293;3059;0,000159225338024123;3240;3,18434753514443;1767
"190";"Anoura_geoffroyi";"Chiroptera";"Phyllostomidae";"LC";"LC";0;7,14168441123774;1700;2,09699708873485;2987;0,000153966469097232;3284;3,07917541547554;1837
"191";"Anoura_latidens";"Chiroptera";"Phyllostomidae";"LC";"LC";0;6,94978143198251;1767;2,07314443545592;3033;0,000164306851945232;3203;3,28597273205269;1716
"192";"Anoura_luismanueli";"Chiroptera";"Phyllostomidae";"LC";"LC";0;6,63899871315495;1898;2,03326653610194;3119;0,000118884791444292;3668;2,3775769440944;2394
"193";"Anourosorex_assamensis";"Eulipotyphla";"Soricidae";"LC";"LC";0;12,3890256904131;613;2,59443539308352;2010;0,000309092250054596;2532;6,18153590884186;766
"194";"Anourosorex_schmidi";"Eulipotyphla";"Soricidae";"DD";"LC";0;11,7336358178546;669;2,54424698199116;2078;0,000262712519928931;2655;5,2539876860587;945
"195";"Anourosorex_squamipes";"Eulipotyphla";"Soricidae";"LC";"LC";0;12,404481558609;611;2,59558909571503;2008;0,000317652813882423;2509;6,35273862483458;736
"196";"Anourosorex_yamashinai";"Eulipotyphla";"Soricidae";"LC";"LC";0;11,5685584841238;686;2,53119833695869;2101;0,000275724750465483;2608;5,5142192845592;887
"197";"Antechinomys_laniger";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;14,4918929159161;373;2,74031684941045;1766;0,0006695155;2089;13,3896404845;157
"198";"Antechinus_adustus";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;5,24834965219442;2586,5;1,83231737323059;3576,5;0,000100809049064306;3899,5;2,01608017223705;2745,5
"199";"Antechinus_agilis";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;6,24269867102309;2072;1,97999388156206;3234;0,000201163000028773;2944;4,02305883757542;1341
"200";"Antechinus_bellus";"Dasyuromorphia";"Dasyuridae";"VU";"VU";2;5,48216818928161;2446;3,2553494126303;1178;0,127521090568983;1130;2,42290072081067;2355
"201";"Antechinus_flavipes";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;6,14955841940337;2111;1,96705059527471;3271;0,00019284082021625;3009;3,85662356350478;1428
"202";"Antechinus_godmani";"Dasyuromorphia";"Dasyuridae";"NT";"NT";1;7,58343814673254;1537;2,84298173019683;1604;0,0230452;1548;5,7382548;841
"203";"Antechinus_leo";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;5,51556746219419;2427;1,87419430765776;3478;0,000131682051428066;3511;2,63350934650989;2156
"204";"Antechinus_minimus";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;7,89361919552009;1430;2,18533407528702;2770;0,000257361993229274;2669;5,14698250259226;964
"205";"Antechinus_stuartii";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;5,24834965219442;2586,5;1,83231737323059;3576,5;0,000100809049064306;3899,5;2,01608017223705;2745,5
"206";"Antechinus_subtropicus";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;6,14415021955929;2114;1,96629387072705;3274;0,000160304314696136;3235;3,20592598960803;1760
"207";"Antechinus_swainsonii";"Dasyuromorphia";"Dasyuridae";"LC";"LC";0;7,88732004274254;1435;2,18462554656909;2774;0,0002582764312375;2665;5,16527034831876;959
"208";"Anthops_ornatus";"Chiroptera";"Hipposideridae";"DD";"LC";0;12,2178593578195;627;2,58156889679038;2027;0,00053525983441935;2224;10,7046614285526;328
"209";"Antidorcas_marsupialis";"Cetartiodactyla";"Bovidae";"LC";"LC";0;3,20043556026683;4060;1,43518822473778;4573;0,00017993093795;3100;3,59843882806205;1553
"210";"Antilocapra_americana";"Cetartiodactyla";"Antilocapridae";"LC";"LC";0;14,9202547718652;333;2,76759218354605;1722;0,0009852455;2008;19,7039247545;62
"211";"Antilope_cervicapra";"Cetartiodactyla";"Bovidae";"NT";"NT";1;5,06192562213163;2692;2,495174689594;2157;0,01815206;1591;4,51986294;1158
"212";"Antrozous_pallidus";"Chiroptera";"Vespertilionidae";"LC";"LC";0;10,0913543568421;888,5;2,40616591805741;2296;0,000249105737;2707;4,981865634263;1016
"213";"Aonyx_capensis";"Carnivora";"Mustelidae";"NT";"NT";1;5,48689529834322;2441,5;2,56293121443296;2050,5;0,0092463941503659;1720,5;2,30235214344111;2460,5
"214";"Aonyx_cinereus";"Carnivora";"Mustelidae";"VU";"VU";2;5,4991959474474;2434,5;3,25797282997725;1170,5;0,115372985859856;1156,5;2,19208673133727;2564,5
"215";"Aonyx_congicus";"Carnivora";"Mustelidae";"NT";"NT";1;5,48689529834322;2441,5;2,56293121443296;2050,5;0,0092463941503659;1720,5;2,30235214344111;2460,5
"216";"Aotus_azarae";"Primates";"Aotidae";"LC";"LC";0;6,29181769423281;2044,5;1,986752855713;3212;5,75405340626875e-05;4656;1,15075314071969;3893
"217";"Aotus_brumbacki";"Primates";"Aotidae";"VU";"VU";2;6,29181769423281;2044,5;3,37304721683289;1064;0,0466505291323042;1401;0,886360053513779;4283
"218";"Aotus_griseimembra";"Primates";"Aotidae";"VU";"VU";2;6,38681253333814;2000;3,38599068142896;1052;0,105112290844497;1184;1,99713352604545;2763
"219";"Aotus_jorgehernandezi";"Primates";"Aotidae";"DD";"EN";3;8,4026724130279;1261;4,32043548980871;294;2,1864731714175;247;3,0194153319575;1872
"220";"Aotus_lemurinus";"Primates";"Aotidae";"VU";"VU";2;6,3252805932227;2027;3,37762582153136;1059;0,111709810238476;1169;2,12248639453105;2626
"221";"Aotus_miconax";"Primates";"Aotidae";"VU";"VU";2;8,43188516266715;1250;3,6303903489911;790;0,255916234931577;933;4,86240846369996;1046
"222";"Aotus_nancymaae";"Primates";"Aotidae";"LC";"LC";0;8,96407641898028;1106;2,29898626687878;2487;0,000300788033951113;2545;6,0154598909883;786
"223";"Aotus_nigriceps";"Primates";"Aotidae";"LC";"LC";0;8,8376442131722;1155;2,28621627317073;2527;0,000326494741732209;2486;6,52956833990244;707
"224";"Aotus_trivirgatus";"Primates";"Aotidae";"LC";"LC";0;6,33099798463684;2023;1,99211165733169;3199;0,000125641103459606;3590;2,51269642808866;2271
"225";"Aotus_vociferans";"Primates";"Aotidae";"LC";"LC";0;6,44298178911015;1973;2,00727154666111;3163;0,000115017679646878;3717;2,30023857525791;2466
"226";"Aotus_zonalis";"Primates";"Aotidae";"DD";"LC";0;13,0109765780712;552;2,63984106370625;1942;0,000546837325;2205;10,936199662675;305
"227";"Aplodontia_rufa";"Rodentia";"Aplodontiidae";"LC";"LC";0;49,2172847998891;6;3,91635928615649;592;0,002456;1937;49,117544;5
"228";"Apodemus_agrarius";"Rodentia";"Muridae";"LC";"LC";0;3,16564537855728;4106;1,42687121644974;4605;8,41134444125e-05;4145;1,68218477480559;3105
"229";"Apodemus_alpicola";"Rodentia";"Muridae";"LC";"LC";0;2,97614643180777;4246;1,38031311704165;4680;9,46005000000001e-05;3980;1,8919153995;2873
"230";"Apodemus_argenteus";"Rodentia";"Muridae";"LC";"LC";0;5,40798448149591;2484;1,85754478802404;3511;0,00021747256425;2848;4,34923381243575;1215
"231";"Apodemus_avicennicus";"Rodentia";"Muridae";"DD";"EN";3;2,66557611604842;4550;3,37842705867525;1058;0,457553531428235;757;0,631859638638991;4726
"232";"Apodemus_chevrieri";"Rodentia";"Muridae";"LC";"LC";0;3,23653332352152;4021;1,44374532243957;4550;8,4821383725e-05;4131;1,69634285311627;3086
"233";"Apodemus_draco";"Rodentia";"Muridae";"LC";"LC";0;2,36362924779973;4791,5;1,21302052432462;5023,5;3,45755542781579e-05;5123;0,691476510008881;4622
"234";"Apodemus_epimelas";"Rodentia";"Muridae";"LC";"LC";0;4,6803149217514;2920;1,73700667516642;3809;0,00016959922905;3160;3,39181498177095;1653
"235";"Apodemus_flavicollis";"Rodentia";"Muridae";"LC";"LC";0;2,14896381771052;4953;1,14707345196412;5137;3,87958320384824e-05;5029;0,775877844937608;4479
"236";"Apodemus_gurkha";"Rodentia";"Muridae";"LC";"LC";0;6,09692675893852;2143;1,95966183948657;3293;0,000253288;2690;5,065506712;994
"237";"Apodemus_hyrcanicus";"Rodentia";"Muridae";"NT";"NT";1;2,45340313442153;4725;1,93250734118923;3349;0,00416876243200002;1861;1,03802184556801;4058
"238";"Apodemus_latronum";"Rodentia";"Muridae";"LC";"LC";0;2,65768367094792;4563;1,29683007027204;4880;6,36340000639055e-05;4514;1,27261636727805;3690
"239";"Apodemus_mystacinus";"Rodentia";"Muridae";"LC";"LC";0;4,69656339933562;2909;1,73986308061848;3802;0,0001729402265875;3139;3,45863159152341;1618
"240";"Apodemus_pallipes";"Rodentia";"Muridae";"LC";"LC";0;3,3970604208079;3876;1,48093623147517;4465;0,0001085666325875;3797;2,17122408511741;2578
"241";"Apodemus_peninsulae";"Rodentia";"Muridae";"LC";"LC";0;3,21948549971038;4037;1,43971320111522;4559;0,000100863500000005;3898;2,01716913650009;2744
"242";"Apodemus_ponticus";"Rodentia";"Muridae";"LC";"LC";0;2,18928236996126;4924;1,15979592909433;5119;4,05615000041911e-05;4979;0,811189438583818;4402
"243";"Apodemus_rusiges";"Rodentia";"Muridae";"LC";"LC";0;2,3577770500154;4797;1,21127916276906;5028;4,05137464701242e-05;4980;0,810234415656013;4403
"244";"Apodemus_semotus";"Rodentia";"Muridae";"LC";"LC";0;2,36362924779973;4791,5;1,21302052432462;5023,5;3,53219282930866e-05;5102;0,706403243933439;4592
"245";"Apodemus_speciosus";"Rodentia";"Muridae";"LC";"LC";0;4,71887497910146;2893;1,743772104072;3794;0,0002153115;2854;4,3060146885;1226
"246";"Apodemus_sylvaticus";"Rodentia";"Muridae";"LC";"LC";0;2,61332921877932;4594;1,28462956862853;4902;6,94317622994005e-05;4405;1,38856581422571;3525
"247";"Apodemus_uralensis";"Rodentia";"Muridae";"LC";"LC";0;3,29159998240737;3967;1,45665961968114;4518;9,76009695125e-05;3935;1,95192178928049;2807
"248";"Apodemus_witherbyi";"Rodentia";"Muridae";"LC";"LC";0;3,20839729094743;4049;1,43708188422672;4564;0,000101941329372154;3882;2,03872464611371;2721
"249";"Apomys_abrae";"Rodentia";"Muridae";"LC";"LC";0;6,75781089744962;1849;2,04870019355308;3088;0,000191949184644485;3018;3,83879174370506;1438
"250";"Apomys_camiguinensis";"Rodentia";"Muridae";"VU";"VU";2;5,02510459164512;2709;3,18222919995508;1246;0,165726500000008;1050;3,14880350000015;1782
"251";"Apomys_datae";"Rodentia";"Muridae";"LC";"LC";0;6,86090570505555;1803;2,06190182945352;3061;0,000210250500176707;2878;4,20479975303397;1259
"252";"Apomys_gracilirostris";"Rodentia";"Muridae";"LC";"LC";0;4,6456820737683;2949;1,73089101825084;3831;0,000108104807001773;3801;2,16198803522846;2583
"253";"Apomys_hylocetes";"Rodentia";"Muridae";"LC";"LC";0;4,01045717157432;3358;1,61152716274482;4125;8,78703593618641e-05;4072;1,75731931687792;3005
"254";"Apomys_insignis";"Rodentia";"Muridae";"LC";"LC";0;4,14702210975971;3258;1,63841831632094;4052;8,94300980163985e-05;4045;1,78851253022995;2968
"255";"Apomys_littoralis";"Rodentia";"Muridae";"DD";"LC";0;4,32695851978078;3154;1,67278044111663;3980;9,17599304856905e-05;4021;1,83510684978332;2930
"256";"Apomys_microdon";"Rodentia";"Muridae";"LC";"LC";0;5,84009086244796;2246;1,92280101552985;3367;0,000180115266725466;3097;3,6021252192426;1550
"257";"Apomys_musculus";"Rodentia";"Muridae";"LC";"LC";0;5,70972489134059;2309;1,90355795034287;3405;0,000195307261375;2991;3,90594992023862;1401
"258";"Apomys_sacobianus";"Rodentia";"Muridae";"LC";"LC";0;4,67445661201194;2926;1,73597480759571;3813;0,000121946530287501;3632;2,43880865921973;2340
"259";"Aproteles_bulmerae";"Chiroptera";"Pteropodidae";"CR";"CR";4;6,73353270532855;1862;4,81815449277306;112;5,5316105125;74;0,1710807375;5269
"260";"Arabitragus_jayakari";"Cetartiodactyla";"Bovidae";"EN";"EN";3;2,31574595225852;4829;3,27812416330945;1148;0,664080274165476;644;0,917063235752324;4252
"261";"Arborimus_albipes";"Rodentia";"Cricetidae";"LC";"LC";0;5,36925025669549;2508;1,8514817635511;3530;0,000140819350980006;3413;2,81624620024915;2017
"262";"Arborimus_longicaudus";"Rodentia";"Cricetidae";"NT";"NT";1;5,52193070179398;2419;2,56831763257071;2040;0,011253227158884;1681;2,80205356256212;2029
"263";"Arborimus_pomo";"Rodentia";"Cricetidae";"NT";"NT";1;5,73379553719956;2298;2,60028613808164;2002;0,012264408261544;1667;3,05383765712446;1851
"264";"Archboldomys_luzonensis";"Rodentia";"Muridae";"VU";"VU";2;6,35514370704204;2012;3,3816942536693;1054;0,184455355880593;1023;3,50465176173126;1589
"265";"Arctictis_binturong";"Carnivora";"Viverridae";"VU";"VU";2;15,6877143557958;287;4,20096714248899;371;0,6807215;639;12,9337085;178
"266";"Arctocebus_aureus";"Primates";"Lorisidae";"LC";"LC";0;17,943819908708;190,5;2,94147775214817;1484,5;0,0004570356101;2285,5;9,1402551663899;413,5
"267";"Arctocebus_calabarensis";"Primates";"Lorisidae";"LC";"LC";0;17,943819908708;190,5;2,94147775214817;1484,5;0,0004570356101;2285,5;9,1402551663899;413,5
"268";"Arctocephalus_australis";"Carnivora";"Otariidae";"LC";"LC";0;2,84620071555582;4367;1,34708583393687;4755;1,69342828693849e-05;5396;0,338668723104829;5126
"269";"Arctocephalus_forsteri";"Carnivora";"Otariidae";"LC";"LC";0;2,90650804213203;4313;1,36264389110659;4726;2,44829054806712e-05;5295;0,489633626707943;4934
"270";"Arctocephalus_galapagoensis";"Carnivora";"Otariidae";"EN";"EN";3;2,83969462590936;4373;3,42483438061446;998;0,101528224607987;1203;0,140205643506268;5305
"271";"Arctocephalus_gazella";"Carnivora";"Otariidae";"LC";"LC";0;4,02195112857336;3345;1,61381852922117;4114;8,08235000684507e-05;4196;1,61638917786895;3195
"272";"Arctocephalus_philippii";"Carnivora";"Otariidae";"LC";"LC";0;3,16633804177128;4103,5;1,42703748255485;4602,5;2,15199370668291e-05;5347,5;0,430377221399515;5023,5
"273";"Arctocephalus_pusillus";"Carnivora";"Otariidae";"LC";"LC";0;4,57736728978715;2985,5;1,71871685318888;3856,5;7,7335434255878e-05;4250,5;1,5466313496833;3277,5
"274";"Arctocephalus_townsendi";"Carnivora";"Otariidae";"LC";"LC";0;3,16633804177128;4103,5;1,42703748255485;4602,5;2,15199370668291e-05;5347,5;0,430377221399515;5023,5
"275";"Arctocephalus_tropicalis";"Carnivora";"Otariidae";"LC";"LC";0;4,57736728978715;2985,5;1,71871685318888;3856,5;7,7335434255878e-05;4250,5;1,5466313496833;3277,5
"276";"Arctogalidia_trivirgata";"Carnivora";"Viverridae";"LC";"LC";0;18,8277807345837;174;2,98708402172436;1428;0,00087800575;2028;17,55923699425;84
"277";"Arctonyx_albogularis";"Carnivora";"Mustelidae";"LC";"LC";0;6,38413488004421;2001;1,99933376356192;3184;0,00010020438195375;3907;2,00398743469305;2756
"278";"Arctonyx_collaris";"Carnivora";"Mustelidae";"VU";"VU";2;6,44633667599915;1971;3,39401655123438;1043;0,0898779244052131;1240;1,70768056369905;3068
"279";"Arctonyx_hoevenii";"Carnivora";"Mustelidae";"LC";"LC";0;6,529793486035;1948;2,01886761594236;3153;0,000115064473995625;3716;2,3011744154385;2465
"280";"Ardops_nichollsi";"Chiroptera";"Phyllostomidae";"LC";"LC";0;3,14017020109001;4128,5;1,42073689836657;4619,5;6,063911035e-05;4586,5;1,21272156788965;3789,5
"281";"Arielulus_aureocollaris";"Chiroptera";"Vespertilionidae";"LC";"LC";0;5,37462694857611;2507;1,85232557146184;3529;0,000116712290803404;3690;2,33412910377728;2429
"282";"Arielulus_circumdatus";"Chiroptera";"Vespertilionidae";"LC";"LC";0;5,38096465187128;2505;1,85331928528009;3527;0,000118337380920997;3674;2,36662928103903;2403
"283";"Arielulus_cuprosus";"Chiroptera";"Vespertilionidae";"VU";"VU";2;5,78328582320665;2275;3,30075598036598;1126;0,133535062516012;1116;2,53716618780423;2252
"284";"Arielulus_societatis";"Chiroptera";"Vespertilionidae";"VU";"VU";2;5,75815885782825;2285;3,29704485576907;1129;0,148405964702505;1086;2,8197133293476;2016
"285";"Arielulus_torquatus";"Chiroptera";"Vespertilionidae";"LC";"LC";0;5,47046990410801;2452;1,86724873402204;3490;0,000129963296641494;3534;2,59913596953325;2187
"286";"Ariteus_flavescens";"Chiroptera";"Phyllostomidae";"LC";"LC";0;3,14017020109001;4128,5;1,42073689836657;4619,5;6,063911035e-05;4586,5;1,21272156788965;3789,5
"287";"Artibeus_amplus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;1,51088311636254;5340;0,920634530451062;5413;8,46187203995582e-06;5443;0,169228978927076;5274
"288";"Artibeus_concolor";"Chiroptera";"Phyllostomidae";"LC";"LC";0;4,11887378584076;3285;1,63293445115288;4075;0,0001697525;3159;3,3948802475;1652
"289";"Artibeus_fimbriatus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;2,66190589803394;4560;1,29798374904447;4878;9,7125e-05;3944;1,942402875;2821
"290";"Artibeus_fraterculus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;2,11236980473055;4976;1,13538443111049;5152;3,80246217016231e-05;5048;0,760454409410761;4510
"291";"Artibeus_hirsutus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;2,02998278161204;5048;1,10855693686884;5204;3,01372766186e-05;5206;0,602715395095381;4772
"292";"Artibeus_inopinatus";"Chiroptera";"Phyllostomidae";"DD";"LC";0;2,32784293919509;4819;1,20232432809383;5044;5,61117500658219e-05;4688;1,12217888956637;3937
"293";"Artibeus_jamaicensis";"Chiroptera";"Phyllostomidae";"LC";"LC";0;1,79951166036391;5169,5;1,0294449949576;5288;2,3315616e-05;5317;0,466289004384;4964
"294";"Artibeus_lituratus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;1,60570544468295;5286;0,957703442645459;5370;2,33467500000021e-05;5316;0,466911653250042;4963
"295";"Artibeus_obscurus";"Chiroptera";"Phyllostomidae";"LC";"LC";0;1,79036429660838;5179;1,02617215957053;5295;2,93876964000059e-05;5224;0,587724540303718;4796
