"";"hedge_median";"hedge_sd";"ledge_median";"ledge_sd";"hed_median";"hed_sd"
"Romerolagus_diazi";2,8198317;1,01699545387775;3,8940533;1,40442229345022;6,713885;2,42141774732797
"Macaca_sylvanus";2,8160454;0,28202977567162;3,8888246;0,38946969021319;6,70487;0,671499465884811
"Phaner_pallescens";2,753320132458;1,95868398478822;3,802203992442;2,70484931232659;6,5555241249;4,6635332971148
"Balaenoptera_musculus";2,74760220037027;0,674542232263918;3,79430780051133;0,931510701697791;6,5419100008816;1,60605293396171
"Cryptochloris_zyli";2,72975885886456;0,809348851525965;3,76966699557487;1,11767222353586;6,49942585443943;1,92702107506182
"Myosorex_blarina";2,680737297;2,34581289302906;3,701970553;3,23945589989728;6,38270785;5,58526879292634
"Pteralopex_pulchra";2,6784345145804;1,95721827166333;0,0828381808633116;0,0605325238658763;2,76127269544372;2,01775079552921
"Moschus_anhuiensis";2,66438772221782;2,1199971692788;3,679392568777;2,92761513852787;6,34378029099482;5,04761230780668
"Heteromys_nelsoni";2,6624115;0,318577062075143;3,6766635;0,439939752389484;6,339075;0,758516814464627
"Lepilemur_wrightae";2,65805961686615;1,2688177547859;3,67065375662468;1,75217689946625;6,32871337349083;3,02099465425215
"Lepilemur_fleuretae";2,65777484166357;2,01620345232831;0,0821992219071207;0,0623568078039684;2,73997406357069;2,07856026013228
"Chiropotes_albinasus";2,61344581196349;1,58956506425443;3,60904421652101;2,19511366016088;6,22249002848449;3,78467872441532
"Symphalangus_syndactylus";2,61135648447808;0,839474694138586;3,60615895475545;1,15927457761995;6,21751543923353;1,99874927175854
"Pseudoberylmys_muongbangensis";2,5684848;1,47345013067403;3,5469552;2,0347644661689;6,11544;3,50821459684294
"Moschus_berezovskii";2,5658018310532;1,70472658344549;3,5432501476449;2,35414623428186;6,10905197869811;4,05887281772735
"Pteralopex_flanneryi";2,56499723653249;1,83889735193724;0,0793298114391493;0,0568731139774405;2,64432704797164;1,89577046591468
"Lepilemur_mittermeieri";2,56348851878834;0,970337300658164;3,54005557356485;1,3399896056708;6,10354409235318;2,31032690632896
"Monachus_monachus";2,550604266;0,555135914185569;3,522263034;0,766616262446738;6,0728673;1,32175217663231
"Neomonachus_schauinslandi";2,550604266;0,555135914185569;3,522263034;0,766616262446738;6,0728673;1,32175217663231
"Melogale_everetti";2,53528459800024;2,39258641867711;3,50110730200034;3,30404791150648;6,03639190000058;5,69663433018359
"Diplothrix_legata";2,5261439431956;1,3122353934603;3,4884844929844;1,81213459096898;6,01462843618;3,12436998442928
