"";"median_ED";"sd_ED";"median_ES";"sd_ES";"median_QEbased";"sd_QEbased";"median_2Hbased";"sd_2Hbased";"median_termBL";"sd_termBL";"median_meanD";"sd_meanD"
"Zyzomys_palatalis";3,15143027226139;1,58634422417958;2,76068035443831;1,74184720926655;3,58988312440103e-08;5,74199191778826e-08;5,1773211284965e-08;8,28760115870008e-08;1,329545;1,53438080968678;76,4068392256903;0,263112390853757
"Zyzomys_woodwardi";3,57888782737033;1,77952240790271;3,58513441040934;2,04937833867746;4,42862774551273e-08;7,82397469097434e-08;6,35066388773368e-08;1,12014877918016e-07;1,98905;1,8723996026787;76,4070138389642;0,263151972529619
"Zyzomys_pedunculatus";3,40164074451625;1,82365922478088;3,21968044492293;2,10188199827509;4,52519026323306e-08;6,74522527767973e-08;6,49428137775277e-08;9,64804920410612e-08;1,64255;2,0402899300946;76,4079775638827;0,263055337403324
"Hydromys_neobritannicus";2,99747539901523;1,58858957824862;2,57319210167379;1,78929230345718;4,13856105086404e-08;7,20943585935023e-08;5,957146459282e-08;1,03495916971117e-07;1,216845;1,49488272220721;76,4213519310581;0,267212967613359
"Hydromys_ziegleri";3,00771858606992;1,57190085272633;2,36985781694568;1,65573518090957;4,49064476953747e-08;7,1721014945202e-08;6,48461975107475e-08;1,0314406307317e-07;1,124015;1,40922527242517;76,421375363574;0,267219620295369
"Hydromys_hussoni";2,94905093718784;1,62427077300051;2,70313205473413;1,84676238602618;4,21134201754316e-08;7,95564784499775e-08;6,05635002179712e-08;1,14215614050917e-07;1,281185;1,50240139609737;76,4214641485165;0,267238162742324
"Hydromys_chrysogaster";3,22529395949398;1,6912994527882;2,74975836911727;1,86581271205037;5,20438836504071e-08;7,19746114373615e-08;7,43280337376528e-08;1,03331636048904e-07;1,424485;1,63439432683712;76,4214716515177;0,267207079268457
"Baiyankamys_habbema";4,07671962211566;1,81928523034305;4,20800001351025;1,83030231479256;7,92772656782465e-08;1,04064163841076e-07;1,13951926577673e-07;1,49085367488523e-07;2,07901;1,68196506421223;76,4218796587206;0,267412329891878
"Baiyankamys_shawmayeri";4,07671962211566;1,81928523034305;4,20800001351025;1,83030231479256;7,92772646640648e-08;1,04047665818113e-07;1,13951930942984e-07;1,49085376883315e-07;2,07901;1,68196506421223;76,4218796587206;0,267412329891878
"Parahydromys_asper";5,60451400899862;2,41379224643313;6,74860793229394;2,4830163571408;1,38049488143653e-07;2,15141083542396e-07;1,965353864871e-07;3,06144132489614e-07;4,853525;2,60572820974714;76,4241211756131;0,267732470553298
"Xenuromys_barbatus";4,3213482939857;2,05698375645483;4,98662224235338;2,34084782243028;1,12545996487615e-07;2,20850863619965e-07;1,59747369146497e-07;3,1298703566377e-07;3,34982;2,02056149723036;76,4587569310581;0,275081594260038
"Crossomys_moncktoni";4,52463377723678;1,94937390601652;5,36861060014062;2,1073419388521;1,49088059899869e-07;2,31675766636841e-07;2,1359476956981e-07;3,2861771342235e-07;3,124985;1,98052798372569;76,441975210084;0,263027812408059
"Leptomys_elegans";4,1424821530756;2,00942838007474;4,23032173592236;2,20015370845682;8,05053901048223e-08;1,11588819271851e-07;1,15260547146359e-07;1,59998535865205e-07;2,603735;2,08283710970596;76,4226835414166;0,267063068347412
"Leptomys_signatus";4,18774573654427;2,09736329249259;4,12944188907389;2,27437937364796;8,1561605089073e-08;1,34575498275896e-07;1,17050739916108e-07;1,92550778385182e-07;2,52937;2,18728403292751;76,4226316112159;0,267046627626019
"Leptomys_ernstmayri";4,04711490665375;2,02785835645026;3,92875143763639;2,12675491530425;7,20236805609135e-08;1,13166670262306e-07;1,03520006368538e-07;1,62109221602725e-07;2,34662;2,12872796597451;76,4226716335105;0,267048851092904
"Pseudohydromys_murinus";2,91717654070075;1,77968093207338;2,78881333142806;1,93691142037796;3,50846851011765e-08;1,01624538154741e-07;5,07982586684057e-08;1,46431496239221e-07;1,55706;1,61406161474403;76,421766272509;0,267008775941825
"Pseudohydromys_patriciae";2,39031087992603;1,17788551232306;1,76886333692122;1,19896514233788;2,1393181056715e-08;4,24969756866411e-08;3,08372690127364e-08;6,11857548757794e-08;0,76213;1,00853222583274;76,4144923006345;0,268624519955573
"Pseudohydromys_berniceae";2,16993484155873;1,18185980113736;1,5207357012991;1,21226657346734;2,27022135083313e-08;4,00895053153938e-08;3,22678049327627e-08;5,76263603570072e-08;0,710505;1,0240557463814;76,4380990884925;0,26670128039208
"Pseudohydromys_occidentalis";2,82095618009868;1,70953039540044;2,66101944828481;1,79993862053061;3,48361018372314e-08;9,225733014065e-08;4,98815791380124e-08;1,32896673651994e-07;1,346515;1,55654858673843;76,4219137729377;0,266964532670483
"Pseudohydromys_ellermani";2,38173659082276;1,3083309379674;2,00184927720148;1,43685782096597;2,45195545753019e-08;5,06139845154397e-08;3,47621694324722e-08;7,2782394729673e-08;0,96298;1,22051444323795;76,4212183219002;0,266736400577014
"Pseudohydromys_germani";2,4387371444338;1,37306429269968;2,10257875300504;1,50483465816796;2,29231202182913e-08;5,70170092795018e-08;3,28919950464357e-08;8,22232110309305e-08;1,07245;1,22050288780733;76,4213225424456;0,266763750420222
"Pseudohydromys_sandrae";2,20635712680962;1,1686260029692;1,61010456685453;1,17481395441254;1,94549314887292e-08;4,36905849418472e-08;2,82562747877513e-08;6,31271477297116e-08;0,796205;0,921017331373116;76,4217502152289;0,267364053603548
"Pseudohydromys_fuscus";2,51753401495479;1,38718574803911;2,17798496121932;1,60956439833359;2,40088443031128e-08;7,34032681773186e-08;3,51152333576156e-08;1,05893804987236e-07;0,997755;1,26810338931927;76,4211570665409;0,266759373127745
"Xeromys_myoides";5,4092453475568;2,35084119314047;6,47951044472363;2,38713171529867;1,18926711922004e-07;1,93762474334811e-07;1,70041550871357e-07;2,76760843605706e-07;4,92035;2,38110401924137;76,4232922929172;0,267073945695029
"Mammelomys_lanosus";6,17765967491056;2,33177247141592;6,58942456505597;2,42375140351127;2,91472376024628e-07;3,01542354461451e-07;4,1583435956847e-07;4,27699541417211e-07;3,591775;2,75868229023245;76,4470205796604;0,268834401698325
"Mammelomys_rattoides";6,17765967491056;2,33177247141592;6,58942456505597;2,42375140351127;2,91472389662064e-07;3,01535574105284e-07;4,15834390764262e-07;4,27699540461604e-07;3,591775;2,75868229023245;76,4470205796604;0,268834401698325
"Mallomys_istapantap";3,99222918666129;2,03536063204848;3,63224977760937;2,40562743240754;1,00307365930614e-07;1,87496636391252e-07;1,44640868888387e-07;2,67054844515637e-07;1,67987;2,212010721875;76,4420806293946;0,268343778525242
"Mallomys_aroaensis";3,89065442248785;1,87099657306575;3,54405231693033;2,0704305185708;1,14008719869599e-07;1,27590782494699e-07;1,64244421293992e-07;1,82573669929773e-07;1,713825;1,98936412897741;76,442097695078;0,268340520683403
"Mallomys_rothschildi";3,86629469223984;2,00011885293323;3,36166225672819;2,2856013635047;1,01870320179153e-07;1,57302382892987e-07;1,44943607784579e-07;2,24567264773695e-07;1,92359;2,13082965395004;76,4420963968444;0,268350129954468
"Mallomys_gunung";3,85039093758701;1,9828738049575;3,6536401883787;2,19463882006643;1,06948179157232e-07;1,70296697670257e-07;1,54023221083934e-07;2,42589491417456e-07;1,84658;2,11191157983339;76,4420806293946;0,268356673257383
"Abeomelomys_sevia";5,0198015304268;2,16084898828889;6,06962637519367;2,27893258794553;1,77467086295369e-07;2,14922552001212e-07;2,53192532456591e-07;3,06337545707576e-07;3,9746;2,2040919098666;76,4433237334934;0,268544581923347
"Pogonomelomys_bruijnii";3,43051470425997;1,43507835726841;2,65285031050195;1,43805743108043;8,85477267875925e-08;1,11599485927589e-07;1,26384565002663e-07;1,59555802611927e-07;1,277745;1,22762219086658;76,4427371162751;0,268318930844719
"Pogonomelomys_brassi";3,43051470425997;1,43507835726841;2,65285031050195;1,43805743108043;8,85480958124825e-08;1,11585248676192e-07;1,26384580013378e-07;1,59555824434342e-07;1,277745;1,22762219086658;76,4427371162751;0,268318930844719
"Pogonomelomys_mayeri";4,07026730290415;1,76829555994164;4,17956626522997;1,94510245163892;1,17390287867305e-07;1,51318933847576e-07;1,69445388401006e-07;2,16014757103274e-07;2,523215;1,70638699386119;76,4428484187961;0,268376461999344
"Chiropodomys_calamianensis";4,97124177420929;2,3986744919205;4,73397257108718;2,87049309018115;4,29328574468664e-07;5,47933829681525e-07;6,06271965987083e-07;7,7801750727673e-07;2,36703;2,49312954337649;76,5646500711713;0,283845632892585
"Chiropodomys_major";5,21935080817564;2,39420556044268;5,02557178150095;2,7441422481862;4,34883826580062e-07;5,30827824939075e-07;6,14405909245553e-07;7,54497515923119e-07;2,942975;2,49359196163226;76,5652623606586;0,283816310739111
"Chiropodomys_karlkoopmani";5,03646661676013;2,3964332877868;4,74557499925256;2,84267061057403;3,86756840547015e-07;4,97737232897798e-07;5,53026676699456e-07;7,06924852260258e-07;2,6092;2,52728211114732;76,5646384882525;0,283756962134256
"Chiropodomys_muroides";5,11698036367294;2,22346547464321;4,88829984891921;2,63890227218395;3,93006733436228e-07;5,16856915056939e-07;5,58967264779933e-07;7,31050685372957e-07;2,310845;2,45488241380615;76,5638746501458;0,283669620014132
"Chiropodomys_gliroides";4,85856709928995;2,28539460835022;3,99735611460149;2,86226942672281;3,71420753978054e-07;4,21635058400102e-07;5,2702766344729e-07;5,99156306759657e-07;2,046185;2,39739841590653;76,5641646244212;0,283778189329784
"Chiropodomys_pusillus";5,27876662537425;2,54512325710723;4,92646397982225;2,92415491804641;4,65193657397688e-07;5,47920098782881e-07;6,61116524014753e-07;7,77094603650131e-07;2,36378;2,61057151798307;76,5639213128108;0,283883889767924
"Hapalomys_delacouri";7,66950833974782;3,11135474206176;8,54376746771336;3,03477548971883;9,32432544010177e-07;9,10321214236264e-07;1,32477902444304e-06;1,28475002411045e-06;4,78534;3,52313460051091;76,5674707940319;0,28436641527042
"Hapalomys_longicaudatus";7,66950833974782;3,11135474206176;8,54376746771336;3,03477548971883;9,32438227340333e-07;9,10337514745526e-07;1,32477902737668e-06;1,28475002641725e-06;4,78534;3,52313460051091;76,5674707940319;0,28436641527042
"Haeromys_margarettae";8,39543420454724;2,67307120766998;9,11682462178111;2,98214348048156;1,09090156940406e-06;9,61276262805559e-07;1,53723154349095e-06;1,35282613247275e-06;5,567615;3,25533358640089;76,5684556293946;0,284315791572853
"Haeromys_pusillus";8,19150782024937;2,86179291005622;8,07223247334361;3,11950865302636;1,04047832575645e-06;1,06358010978931e-06;1,46849703688589e-06;1,49209089145057e-06;4,95151;3,54229630716731;76,5693317218316;0,284322202670929
"Haeromys_minahassae";8,29753593968253;2,67860164568212;8,30974552021861;2,9717413253902;1,03035343691092e-06;9,44807981989436e-07;1,46176490509095e-06;1,33051339236808e-06;5,425515;3,25366493362326;76,568556879609;0,284302605227696
"Millardia_kondana";5,44633503429029;2,44716965477688;5,21561370530724;2,78815479943078;4,27729958445873e-07;4,69529830578406e-07;6,03244330206378e-07;6,66404178465145e-07;2,956815;2,70111365163285;76,4826781538329;0,294439165141153
"Millardia_meltada";5,32496810130416;2,23326176345412;4,93230034593225;2,55919997793093;3,92186243702675e-07;3,95514441069301e-07;5,53507306134741e-07;5,62036489219235e-07;2,568905;2,46096927131133;76,4827339598696;0,294350439107163
"Millardia_gleadowi";5,5616840371766;2,33894111269125;5,35550787142381;2,68114329210697;4,35003091717093e-07;3,97607702748111e-07;6,13864469534705e-07;5,66256409112416e-07;3,02826;2,54266881593169;76,4831977679643;0,294351844368609
"Millardia_kathleenae";5,40594508539328;2,36929836797033;4,93316051335543;2,78256161713254;3,7802767618418e-07;4,71940083368906e-07;5,38003622292009e-07;6,70091101265665e-07;2,601765;2,60609308439788;76,4824658274738;0,294412881191426
"Cremnomys_cutchicus";5,79479315159822;2,26182310008921;5,20244180589318;2,3226392401385;4,4184707115397e-07;4,39216193807384e-07;6,26937020721932e-07;6,23948570731412e-07;2,461685;2,23175557806297;76,4834941819585;0,294448524442383
"Cremnomys_elvira";5,79479315159822;2,26182310008921;5,20244180589318;2,3226392401385;4,41889830256932e-07;4,39210912121504e-07;6,26937005339345e-07;6,23948577974087e-07;2,461685;2,23175557806297;76,4834941819585;0,294448524442383
"Madromys_blanfordi";6,55248803709523;2,70238443496118;7,65608431565881;2,76710679812064;6,54661148545732e-07;6,5709724181508e-07;9,16439034020093e-07;9,28754144320793e-07;4,656145;2,89690491993159;76,4839676865032;0,294526739532488
"Diomys_crumpi";10,9730867032242;3,83336842222051;12,813061310885;3,31036297404503;1,42989262964267e-06;1,36742437917428e-06;2,00618652755667e-06;1,91019604155054e-06;10,27076;4,04650458545566;76,4898635191219;0,295717039190452
"Hadromys_humei";6,15331117948195;3,47496040043886;6,70858398348436;3,65520993257766;2,99224305511391e-07;1,81356869468289e-06;4,27111628448871e-07;2,52100181074604e-06;3,66858;3,49199105477072;76,5074274927114;0,297261465945849
"Hadromys_yunnanensis";6,15331117948195;3,47496040043886;6,70858398348436;3,65520993257766;2,99218500815206e-07;1,81357354550165e-06;4,27111604417097e-07;2,52100181281412e-06;3,66858;3,49199105477072;76,5074274927114;0,297261465945849
"Golunda_ellioti";11,2589570793573;3,27953963812159;12,603623493104;3,14941968511974;8,92334821667513e-07;9,75161556628102e-07;1,2485264484632e-06;1,36905504608531e-06;11,084595;3,34483895129471;76,4553925801749;0,29216086914604
"Lamottemys_okuensis";5,60718024463081;2,6054004936661;6,62083858656898;2,76972091175475;2,68264802382791e-07;3,01375903375904e-07;3,84350856789741e-07;4,29121830884572e-07;4,121635;2,89961523100541;76,4325863771223;0,287197465068541
"Thamnomys_kempi";3,90960142573501;2,0018985845254;3,42281421011165;2,02559727286218;1,21615227095603e-07;2,0303362862508e-07;1,74547339623031e-07;2,9000687633459e-07;1,63393;1,69330630267825;76,4314697418968;0,287135836741147
"Thamnomys_schoutedeni";3,90960142573501;2,0018985845254;3,42281421011165;2,02559727286218;1,2161527273242e-07;2,03019130811837e-07;1,74547345943482e-07;2,90006893123227e-07;1,63393;1,69330630267825;76,4314697418968;0,287135836741147
"Thamnomys_venustus";4,58623420181619;2,56612310763309;4,95298125177342;2,72994563658326;1,60488142373266e-07;2,96428358987876e-07;2,29829596942864e-07;4,22955427521376e-07;2,881915;2,56347876710647;76,4318157940319;0,28722041698546
"Oenomys_hypoxanthus";4,71391813358915;2,64739019884188;4,76702328646287;2,7363830996123;1,9224131436045e-07;4,49577349286597e-07;2,74828227298727e-07;6,39162077219678e-07;2,3651;2,5037378953832;76,4315369310581;0,287361747527096
"Oenomys_ornatus";4,71391813358915;2,64739019884188;4,76702328646287;2,7363830996123;1,92241385067785e-07;4,49584471997272e-07;2,74828229814273e-07;6,39162081660051e-07;2,3651;2,5037378953832;76,4315369310581;0,287361747527096
"Canariomys_bravoi";3,13353537313107;1,99250589870583;2,93853306605436;2,00792998641523;4,89111949095732e-08;1,69941364319926e-07;7,11994099054265e-08;2,42781975161746e-07;1,182235;1,76332995010566;76,4144132284342;0,282100946341098
"Canariomys_tamarani";3,13353537313107;1,99250589870583;2,93853306605436;2,00792998641523;4,9018047186996e-08;1,69957783682851e-07;7,11994506497053e-08;2,4278205629336e-07;1,182235;1,76332995010566;76,4144132284342;0,282100946341098
"Dasymys_incomtus";3,26597029051234;1,76433365078647;3,25661137116374;1,97619040398232;4,69509058064072e-08;8,71870356373171e-08;6,74864854792145e-08;1,25580056225522e-07;1,76291;1,84816421209576;76,4047730106328;0,281527115374809
"Dasymys_rufulus";3,19666166981971;1,56923443754572;3,04206459055102;1,80449359848474;4,94631698510245e-08;8,05607507368204e-08;7,02683687163463e-08;1,15857395398385e-07;1,65343;1,51299547799359;76,4054264457211;0,281413884885027
"Dasymys_nudipes";3,25716875429543;1,8936006956808;3,11831627491308;2,1399895327148;4,68396170554409e-08;9,13661704650155e-08;6,74260637976047e-08;1,31421003437961e-07;1,830755;2,00740007152752;76,4050519139084;0,281437016128649
"Dasymys_foxi";3,38380049745282;1,97911048317371;3,20972287923453;2,27017677973677;5,37654930411193e-08;1,14328687602057e-07;7,69069032820202e-08;1,64434349268962e-07;1,918895;2,10476234359603;76,4050519139084;0,281448426778784
"Dasymys_montanus";3,46162467622827;1,6978934626932;3,31145722797705;1,90406705796265;4,79129867721126e-08;8,68557562586481e-08;6,86222244123867e-08;1,24839814470835e-07;1,61136;1,74654086157856;76,4046370425313;0,281400183994237
"Rhabdomys_pumilio";3,65106564522531;1,68663732532863;4,41373712163565;1,85942014864557;3,87284890588227e-08;5,62101396990001e-08;5,55402366888836e-08;8,11640268990349e-08;3,17933;1,73214056084305;76,3992598945292;0,278919416005391
"Mylomys_dybowskii";2,68895009606827;1,27810302359709;2,70511779754862;1,33147901720719;2,44418481123459e-08;2,89333322582845e-08;3,55877461429625e-08;4,18662597040732e-08;1,48661;1,22652202996845;76,3977753284171;0,278850088548503
"Mylomys_rex";2,68895009606827;1,27810302359709;2,70511779754862;1,33147901720719;2,45256019522189e-08;2,89328824467309e-08;3,55877656910746e-08;4,18663123187904e-08;1,48661;1,22652202996845;76,3977753284171;0,278850088548503
"Pelomys_campanae";1,90597286267328;1,00425008453918;1,52930164203195;1,16676332323104;1,24242741059565e-08;1,90586126315055e-08;1,78460743581567e-08;2,75770373604015e-08;0,70754;0,980523682438228;76,3973033210427;0,27870917250038
"Pelomys_minor";1,86298422340106;0,941250987440859;1,5738914913693;1,04982721170696;1,29739813787948e-08;1,73280917430621e-08;1,85289188586244e-08;2,51035103848446e-08;0,798605;0,900665034185184;76,397133512262;0,278677732413321
"Pelomys_fallax";1,78293449385906;0,963014021588847;1,55605044548258;1,08688536482475;1,29588928478052e-08;1,7861444317742e-08;1,86011227609911e-08;2,59251165725087e-08;0,74852;0,896168230282387;76,397133512262;0,278705002861468
"Pelomys_hopkinsi";1,89954161561147;0,966714383524893;1,4824231523171;1,04988151966767;1,11044885382281e-08;1,7720006667995e-08;1,62082779382706e-08;2,56877554697173e-08;0,794125;0,86576820663673;76,3972342136855;0,27869599491851
"Pelomys_isseli";1,86479611539238;0,926632187894391;1,56917369764934;1,01994835422833;1,20059701318458e-08;1,68213102384749e-08;1,74467544945327e-08;2,42191137192996e-08;0,78258;0,826867611304026;76,3972592882867;0,278695168484133
"Arvicanthis_niloticus";1,59864903222888;0,976572403637341;1,10295553859088;1,05756502174341;6,49853317970582e-09;1,30698628793377e-08;9,11314250445232e-09;1,90787756540231e-08;0,56452;0,826490037280351;76,3955916540902;0,278220661639018
"Arvicanthis_ansorgei";1,56020378702382;0,978006327237974;1,01983501513408;1,02693219021156;5,92545088533561e-09;1,23896284311658e-08;8,49752586031497e-09;1,78100006084679e-08;0,482665;0,844512260182943;76,3956141459441;0,278210044804741
"Arvicanthis_rufinus";1,60518605732415;0,96554066606759;1,09132743582919;1,00116649566606;6,4754288754021e-09;1,21129363722876e-08;9,36255865553848e-09;1,75147629506606e-08;0,61959;0,815417701917362;76,3956261010118;0,278218004953274
"Arvicanthis_nairobae";1,83615547432181;1,23469640823357;1,83860625746031;1,33872770966325;1,30442989900922e-08;2,00164606389088e-08;1,84450343691465e-08;2,90562097440693e-08;1,005835;1,2441123907004;76,3962493397359;0,278261347637695
"Arvicanthis_abyssinicus";2,19046320607975;1,27911370657731;2,39192791982359;1,34417001737294;1,44197445469829e-08;2,11407256041721e-08;2,09712979845766e-08;3,07225499236394e-08;1,495875;1,26095942744555;76,3960697830561;0,278284624083572
"Arvicanthis_neumanni";2,20645614845847;1,13585131348651;2,21370361661619;1,24103943480947;1,37446098356142e-08;2,21755084551304e-08;2,05564707403681e-08;3,21104040412202e-08;1,17821;1,0916694259381;76,3958877087978;0,278307429687689
"Arvicanthis_blicki";1,79175094652722;1,07345728211443;1,52661170380962;1,11309307635652;1,10854747469677e-08;1,4969267665897e-08;1,60664708987568e-08;2,17390689006402e-08;0,838415;0,910584425351525;76,3964818341622;0,278288583389346
"Lemniscomys_bellieri";1,63784326976346;1,00589776861873;1,34938684706817;1,15324054860104;6,64822797207544e-09;1,58858341080121e-08;9,33453896390553e-09;2,29723524990669e-08;0,651725;1,00353458616092;76,3939648628023;0,277994903227107
"Lemniscomys_rosalia";1,67022298705836;0,845076686713964;1,27894091701536;0,947306950235665;6,54635917325798e-09;1,1028958042826e-08;9,40313441030112e-09;1,5904586202317e-08;0,692025;0,815547293894583;76,3940311790431;0,277881892512902
"Lemniscomys_roseveari";1,69585816541573;0,935951034313945;1,32407760415142;1,07768546451859;8,08467201897087e-09;1,31826948799161e-08;1,12610359359504e-08;1,73965340352242e-08;0,66837;0,863987945292799;76,3940544803636;0,278058915945368
"Lemniscomys_hoogstraali";1,70514989843294;0,894703948452089;1,34005374849045;1,03652182076841;7,69040067158895e-09;3,13431735848721e-08;1,10786124935082e-08;1,57828554503281e-08;0,6095;0,835046760610839;76,3944913239582;0,278049358596264
"Lemniscomys_macculus";1,67411558817613;0,955624831617398;1,38947422238002;1,10079211182869;7,42687143864953e-09;1,77103865684159e-08;9,97723029559955e-09;2,54587692810137e-08;0,67124;0,938436727687551;76,3940510529926;0,277919646828829
"Lemniscomys_striatus";1,68251336686467;0,968025313227185;1,43579869702367;1,07633349082599;8,30424008618163e-09;1,50193801194572e-08;1,18369642725513e-08;2,15201537816684e-08;0,80088;0,904357595612722;76,3941015520494;0,277963876892901
"Lemniscomys_barbarus";1,44880668096766;0,848897604124911;1,00069029421701;0,923555392785645;5,68993470939399e-09;1,17643264783082e-08;8,16704936347267e-09;1,68377640786969e-08;0,43315;0,722953215909948;76,3941192256903;0,278010049836189
"Lemniscomys_zebra";1,44880668096766;0,848897604124911;1,00069029421701;0,923555392785645;5,69510464984057e-09;1,16998704159292e-08;8,16666219906286e-09;1,68381839243094e-08;0,43315;0,722953215909948;76,3941192256903;0,278010049836189
"Lemniscomys_mittendorfi";1,68485773449283;0,907800286055697;1,32291944751767;1,03428048514788;7,46483806521438e-09;2,98675348504802e-08;1,05392992831728e-08;2,20057775076061e-08;0,65548;0,845912139441744;76,3938020322415;0,277971530456236
"Lemniscomys_griselda";1,4400026303966;1,06529529252545;1,16964188567419;1,26255128275074;5,73957546929222e-09;2,07823274193749e-08;7,97513714821837e-09;2,72869505562272e-08;0,58409;1,05642964140911;76,393800180072;0,278079283773602
"Lemniscomys_linulus";1,59951002140298;1,09963524652166;1,27689938107602;1,21744935837718;7,26818048383848e-09;1,89616810578586e-08;9,90403521853638e-09;2,29335414669873e-08;0,583585;1,10132178948523;76,3943492436975;0,277942731058477
"Desmomys_harringtoni";3,89125627290162;1,91222650418422;4,16110357417204;2,01292003173691;5,82845302640409e-08;8,68241931484688e-08;8,39441166612713e-08;1,25046456217916e-07;2,19597;1,95369277155939;76,4017790799177;0,280337043100965
"Desmomys_yaldeni";3,89125627290162;1,91222650418422;4,16110357417204;2,01292003173691;5,83725187433746e-08;8,68788837384453e-08;8,39440860419238e-08;1,25046482136407e-07;2,19597;1,95369277155939;76,4017790799177;0,280337043100965
"Aethomys_silindensis";2,59861830129558;1,58513197598814;2,39734821420825;1,73128541658006;2,95171784733114e-08;6,00936617083703e-08;4,23834582972175e-08;8,63996920013332e-08;1,279745;1,48884315070692;76,3960031478306;0,281114169918105
"Aethomys_ineptus";2,85228860330318;1,62652055830879;2,75376892412341;1,8322211082159;2,90762472315114e-08;5,55328121170509e-08;4,18233925419615e-08;7,99281936324998e-08;1,393935;1,6281520128663;76,3958044143372;0,280982009335258
"Aethomys_nyikae";2,81065826465045;1,60529946378392;2,46960880410136;1,92309467110135;2,46825590239202e-08;7,83753537366913e-08;3,52610452456801e-08;1,12713655384619e-07;1,30232;1,4881882980225;76,3959565863488;0,281178830984643
"Aethomys_chrysophilus";2,69719772924937;1,69637299116117;2,42714221705806;1,92604435070983;2,45925688055127e-08;6,63430409162545e-08;3,54378163587751e-08;9,57336749552115e-08;1,308415;1,65024773253907;76,3960142179729;0,281030220985035
"Aethomys_hindei";2,53438696998804;1,46384184424814;2,34440816015983;1,61876038196825;2,41747275894498e-08;5,42113592913133e-08;3,45252977084309e-08;7,81816539783761e-08;1,01135;1,31631048701484;76,3957108703481;0,281019761585246
"Aethomys_kaiseri";2,73154347672465;1,56764260026322;2,52768551224202;1,76618409652308;2,66114277151024e-08;5,65477474913697e-08;3,81775472514278e-08;8,15842471407089e-08;1,20718;1,53664049231552;76,3965285808609;0,281080304676501
"Aethomys_stannarius";2,58529383613239;1,78068347500279;2,19959701213476;1,99291684763143;2,4296450367091e-08;6,46907042481852e-08;3,46089232411378e-08;9,3014039664922e-08;1,116565;1,7787779298117;76,3969260452753;0,280999544719618
"Aethomys_thomasi";2,74542457860856;1,43531825359805;2,35474799454879;1,62109344541937;2,8216041379485e-08;5,11733303780647e-08;4,07335660640731e-08;7,39461267966852e-08;1,13039;1,26828777914419;76,3969186683245;0,281094142860027
"Aethomys_bocagei";2,67535523147279;1,62632577832811;2,60891577507243;1,79517217765418;2,55536167915836e-08;5,75228406019999e-08;3,71854664701211e-08;8,25554476247486e-08;1,247775;1,57200213254502;76,3965239401475;0,281070535893007
"Aethomys_namaquensis";4,47398271751888;2,21704147901401;4,82644946506266;2,24204644965929;8,77722566430005e-08;1,43243179703821e-07;1,25836534990034e-07;2,05570232729568e-07;2,7739;2,28133848882743;76,4016708917853;0,281927659720263
"Aethomys_granti";4,47398271751888;2,21704147901401;4,82644946506266;2,24204644965929;8,77722192446387e-08;1,43213631363105e-07;1,25836534495742e-07;2,05570244039341e-07;2,7739;2,28133848882743;76,4016708917853;0,281927659720263
"Grammomys_cometes";2,27839994684309;1,41599936169652;1,9303440797233;1,55702918687589;1,74089551501471e-08;9,72975792179717e-08;2,50377338562544e-08;1,39483552485365e-07;0,96028;1,32393541743323;76,3987195412451;0,279799168212615
"Grammomys_aridulus";2,26464705238059;1,42988858267608;2,03132205324981;1,5906368135959;1,63103859636919e-08;3,46568417081557e-08;2,26714412312894e-08;5,00240606570248e-08;1,1396;1,44299139056877;76,3979108094666;0,279610700118984
"Grammomys_buntingi";2,17000743501392;1,46109923975753;1,9917673946403;1,58206538785537;1,62805954116408e-08;5,39755930947009e-08;2,34793801326201e-08;7,79244748797919e-08;1,02297;1,26519841948481;76,3991853455668;0,279794380689489
"Grammomys_macmillani";2,15591619145519;1,42041768502456;2,03059324569926;1,55463307158285;1,6869648769058e-08;3,62659694513204e-08;2,4151461435872e-08;5,24573102057723e-08;1,019975;1,37227397236738;76,3979930089179;0,279968175144642
"Malpaisomys_insularis";3,99027276742221;2,27536070806281;4,55515813778682;2,44814565543599;8,51435782314541e-08;2,74691021749471e-07;1,21318737956248e-07;3,91868423891691e-07;2,583785;2,23323904033806;76,4292969036186;0,284429484904516
"Thallomys_nigricauda";2,1550564775468;1,2479475153204;1,7258275751437;1,36822016000043;1,64084991497355e-08;2,91808817171318e-08;2,35680712167348e-08;4,22003393330008e-08;1,00386;1,18333585507232;76,398532573315;0,279743787292575
"Thallomys_shortridgei";1,94334534399107;1,20855630949097;1,78968701231227;1,27991929878813;1,59514124047262e-08;2,69000429905923e-08;2,27310913877151e-08;3,89454437580165e-08;0,858395;1,10771449570203;76,39853212142;0,279765977995937
"Thallomys_loringi";2,09201069740251;1,2389932573407;1,81228837694701;1,36863970506616;1,66780321395303e-08;2,76629780090711e-08;2,3891406233309e-08;4,00288394150133e-08;0,94447;1,14795550227396;76,3985567612759;0,279756216507975
"Thallomys_paedulcus";2,06619871353773;1,36650367560079;1,9053054056098;1,50590319015941;1,65503979924012e-08;3,21558701834573e-08;2,38459968620823e-08;4,64744311197605e-08;0,800845;1,32765177249514;76,3983048122106;0,279778231857807
"Grammomys_caniceps";2,04015964035061;1,29530303853883;1,69313489047128;1,45737458747803;1,62930187304131e-08;3,08110888482534e-08;2,35488093771667e-08;4,45830635839073e-08;0,91047;1,21548982841426;76,3981657365803;0,279701231768106
