"";"species";"range_size"
"621";"Capricornis_milneedwardsii";4553748,18996844
"622";"Capricornis_rubidus";288683,423085934
"623";"Capricornis_sumatraensis";549429,740711939
"624";"Capricornis_swinhoei";65186,5794065013
"625";"Capricornis_thar";1015048,16504409
"626";"CapriniGen_spA";0
"627";"Caprolagus_hispidus";279371,054599291
"628";"Capromeryx_minor";0
"629";"Capromys_garridoi";0
"630";"Capromys_pilorides";325932,897032506
"631";"Caracal_aurata";5168364,51008688
"632";"Caracal_caracal";21735068,0478248
"633";"Cardiocranius_paradoxus";2784398,17750627
"634";"Cardioderma_cor";2858897,12539941
"635";"Carollia_brevicauda";11882582,1889565
"636";"Carollia_castanea";3212767,12789185
"637";"Carollia_manu";148997,895786289
"638";"Carollia_perspicillata";15421282,2138809
"639";"Carollia_sowelli";1191983,16629031
"640";"Carollia_subrufa";437681,318872223
"641";"Carpitalpa_arendsi";74498,9478931443
"642";"Carpomys_melanurus";27937,1054599291
"643";"Carpomys_phaeurus";37249,4739465721
"644";"Carterodon_sulcidens";465618,424332152
"645";"Caryomys_eva";437681,318872223
"646";"Caryomys_inez";661178,162551656
"647";"Casinycteris_argynnis";2039408,69857482
"648";"Castor_canadensis";17740061,967055
"649";"Castor_fiber";6146163,2011844
"650";"Castoroides_ohioensis";0
"651";"Catagonus_stenocephalus";0
"652";"Catagonus_wagneri";446993,687358866
"653";"Catonyx_cuvieri";0
"654";"Catopuma_badia";577366,846171868
"655";"Catopuma_temminckii";2933396,07329256
"656";"Cavia_aperea";7412645,31536786
"657";"Cavia_fulgida";996423,428070805
"658";"Cavia_intermedia";9312,36848664304
"659";"Cavia_magna";251433,949139362
"660";"Cavia_patzelti";46561,8424332152
"661";"Cavia_tschudii";1247857,37721017
"662";"Cebuella_pygmaea";2002159,22462825
"663";"Cebus_aequatorialis";0
"664";"Cebus_albifrons";4581685,29542837
"665";"Cebus_brunneus";0
"666";"Cebus_capucinus";0
"667";"Cebus_cesarae";0
"668";"Cebus_cuscinus";0
"669";"Cebus_kaapori";297995,791572577
"670";"Cebus_malitiosus";0
"671";"Cebus_versicolor";0
"672";"Centronycteris_centralis";3287266,07578499
"673";"Centronycteris_maximiliani";6444158,99275698
"674";"Centurio_senex";3073081,6005922
"675";"Cephalophus_adersi";46561,8424332152
"676";"Cephalophus_callipygus";977798,691097519
"677";"Cephalophus_dorsalis";4441999,76812873
"678";"Cephalophus_harveyi";735677,1104448
"679";"Cephalophus_jentinki";242121,580652719
"680";"Cephalophus_leucogaster";1434104,74694303
"681";"Cephalophus_natalensis";1294419,21964338
"682";"Cephalophus_niger";1080234,74445059
"683";"Cephalophus_nigrifrons";3752884,50011714
"684";"Cephalophus_ogilbyi";921924,48017766
"685";"Cephalophus_rufilatus";3669073,18373736
"686";"Cephalophus_silvicultor";7217085,57714835
"687";"Cephalophus_spadix";102436,053353073
"688";"Cephalophus_weynsi";1899723,17127518
"689";"Cephalophus_zebra";204872,106706147
"690";"Cephalorhynchus_commersonii";1480666,58937624
"691";"Cephalorhynchus_eutropia";828800,79531123
"692";"Cephalorhynchus_heavisidii";428368,95038558
"693";"Cephalorhynchus_hectori";446993,687358866
"694";"Ceratotherium_simum";5568796,35501254
"695";"Cercartetus_caudatus";744989,478931443
"696";"Cercartetus_concinnus";1042985,27050402
"697";"Cercartetus_lepidus";270058,686112648
"698";"Cercartetus_nanus";884675,006231088
"699";"Cercocebus_agilis";1452729,48391631
"700";"Cercocebus_atys";530805,003738653
"701";"Cercocebus_chrysogaster";381807,107952364
"702";"Cercocebus_galeritus";18624,7369732861
"703";"Cercocebus_lunulatus";279371,054599291
"704";"Cercocebus_sanjei";18624,7369732861
"705";"Cercocebus_torquatus";568054,477685225
"706";"Cercopithecus_ascanius";3259328,97032506
"707";"Cercopithecus_campbelli";493555,529792081
"708";"Cercopithecus_cephus";1061610,00747731
"709";"Cercopithecus_denti";605303,951631797
"710";"Cercopithecus_diana";363182,370979078
"711";"Cercopithecus_dryas";18624,7369732861
"712";"Cercopithecus_erythrogaster";167622,632759575
"713";"Cercopithecus_erythrotis";121060,790326359
"714";"Cercopithecus_hamlyni";456306,055845509
"715";"Cercopithecus_lowei";502867,898278724
"716";"Cercopithecus_mitis";4320938,97780237
"717";"Cercopithecus_mona";838113,163797873
"718";"Cercopithecus_neglectus";2989270,28421241
"719";"Cercopithecus_nictitans";1843848,96035532
"720";"Cercopithecus_petaurista";866050,269257802
"721";"Cercopithecus_roloway";251433,949139362
"722";"Cercopithecus_sclateri";111748,421839716
"723";"Cerdocyon_thous";10113232,1764943
"724";"Cerradomys_andersoni";18624,7369732861
"725";"Cerradomys_maracajuensis";1219920,27175024
"726";"Cerradomys_marinhus";37249,4739465721
"727";"Cerradomys_scotti";1964909,75068168
"728";"Cerradomys_subflavus";1909035,53976182
"729";"Cervalces_scotti";0
"730";"Cervus_albirostris";1080234,74445059
"731";"Cervus_astylodon";0
"732";"Cervus_canadensis";13903366,1505581
"733";"Cervus_elaphus";5363924,24830639
"734";"Cervus_nippon";1070922,37596395
"735";"Chacodelphys_formosa";55874,2109198582
"736";"Chaerephon_aloysiisabaudiae";1471354,2208896
"737";"Chaerephon_ansorgei";6760779,52130284
"738";"Chaerephon_bemmeleni";1033672,90201738
"739";"Chaerephon_bivittatus";2607463,17626005
"740";"Chaerephon_bregullae";74498,9478931443
"741";"Chaerephon_chapini";5028678,98278724
"742";"Chaerephon_gallagheri";9312,36848664304
"743";"Chaerephon_jobensis";3305890,81275828
"744";"Chaerephon_jobimena";391119,476439007
"745";"Chaerephon_johorensis";167622,632759575
"746";"Chaerephon_major";2588838,43928676
"747";"Chaerephon_nigeriae";5708481,88231218
"748";"Chaerephon_plicatus";4348876,0832623
"749";"Chaerephon_pumilus";9805924,01643512
"750";"Chaerephon_russatus";735677,1104448
"751";"Chaerephon_solomonis";55874,2109198582
"752";"Chaerephon_tomensis";18624,7369732861
"753";"Chaeropus_ecaudatus";0
"754";"Chaetocauda_sichuanensis";27937,1054599291
"755";"Chaetodipus_arenarius";297995,791572577
"756";"Chaetodipus_artus";204872,106706147
"757";"Chaetodipus_baileyi";456306,055845509
"758";"Chaetodipus_californicus";297995,791572577
"759";"Chaetodipus_eremicus";754301,847418086
"760";"Chaetodipus_fallax";195559,738219504
"761";"Chaetodipus_formosus";633241,057091726
"762";"Chaetodipus_goldmani";148997,895786289
"763";"Chaetodipus_hispidus";2961333,17875249
"764";"Chaetodipus_intermedius";810176,058337944
"765";"Chaetodipus_lineatus";46561,8424332152
"766";"Chaetodipus_nelsoni";772926,584391372
"767";"Chaetodipus_penicillatus";717052,373471514
"768";"Chaetodipus_pernix";232809,212166076
"769";"Chaetodipus_rudinoris";335245,265519149
"770";"Chaetodipus_spinatus";353870,002492435
"771";"Chaetomys_subspinosus";297995,791572577
"772";"Chaetophractus_vellerosus";2290842,64771419
"773";"Chaetophractus_villosus";3119643,44302542
"774";"Chalinolobus_dwyeri";791551,321364658
"775";"Chalinolobus_gouldii";8399756,37495202
"776";"Chalinolobus_morio";3464201,07703121
"777";"Chalinolobus_neocaledonicus";93123,6848664304
"778";"Chalinolobus_nigrogriseus";2346716,85863404
"779";"Chalinolobus_picatus";1415480,00996974
"780";"Chalinolobus_tuberculatus";428368,95038558
"781";"Cheirogaleus_crossleyi";102436,053353073
"782";"Cheirogaleus_major";176935,001246218
"783";"Cheirogaleus_medius";456306,055845509
"784";"Cheirogaleus_minusculus";9312,36848664304
"785";"Cheirogaleus_sibreei";27937,1054599291
"786";"Cheiromeles_parvidens";1266482,11418345
"787";"Cheiromeles_torquatus";2207031,3313344
"788";"Chelemys_delfini";46561,8424332152
"789";"Chelemys_macronyx";605303,951631797
"790";"Chelemys_megalonyx";242121,580652719
"791";"Chibchanomys_orcesi";18624,7369732861
"792";"Chibchanomys_trichotis";111748,421839716
"793";"Chilomys_instans";521492,63525201
"794";"Chilonatalus_micropus";512180,266765367
"795";"Chilonatalus_tumidifrons";102436,053353073
"796";"Chimarrogale_hantu";83811,3163797873
"797";"Chimarrogale_himalayica";4032255,55471643
"798";"Chimarrogale_phaeura";46561,8424332152
"799";"Chimarrogale_platycephalus";521492,63525201
"800";"Chimarrogale_styani";1117484,21839716
"801";"Chimarrogale_sumatrana";9312,36848664304
"802";"Chinchilla_chinchilla";586679,214658511
"803";"Chinchilla_lanigera";74498,9478931443
"804";"Chinchillula_sahamae";279371,054599291
"805";"Chionomys_gud";242121,580652719
"806";"Chionomys_nivalis";2607463,17626005
"807";"Chionomys_roberti";260746,317626005
"808";"Chiroderma_doriae";3138268,1799987
"809";"Chiroderma_improvisum";27937,1054599291
"810";"Chiroderma_salvini";4721370,82272802
"811";"Chiroderma_trinitatum";10373978,4941203
"812";"Chiroderma_villosum";11994330,6107962
"813";"Chiromyscus_chiropus";744989,478931443
"814";"Chironax_melanocephalus";605303,951631797
"815";"Chironectes_minimus";8381131,63797873
"816";"Chiropodomys_calamianensis";121060,790326359
"817";"Chiropodomys_gliroides";2411903,43804055
"818";"Chiropodomys_karlkoopmani";55874,2109198582
"819";"Chiropodomys_major";1005735,79655745
"820";"Chiropodomys_muroides";381807,107952364
"821";"Chiropodomys_pusillus";1005735,79655745
"822";"Chiropotes_albinasus";1257169,74569681
"823";"Chiropotes_chiropotes";1778662,38094882
"824";"Chiropotes_satanas";391119,476439007
"825";"Chiropotes_utahickae";558742,109198582
"826";"Chiruromys_forbesi";158310,264272932
"827";"Chiruromys_lamia";93123,6848664304
"828";"Chiruromys_vates";242121,580652719
"829";"Chlamyphorus_truncatus";605303,951631797
"830";"Chlorocebus_aethiops";1508603,69483617
"831";"Chlorocebus_cynosuros";3575949,49887093
"832";"Chlorocebus_djamdjamensis";65186,5794065013
"833";"Chlorocebus_pygerythrus";5848167,40961183
"834";"Chlorocebus_sabaeus";1806599,48640875
"835";"Chlorocebus_tantalus";4684121,34878145
"836";"Chlorotalpa_duthieae";37249,4739465721
"837";"Chlorotalpa_sclateri";270058,686112648
"838";"Chodsigoa_caovansunga";27937,1054599291
"839";"Chodsigoa_hypsibia";726364,741958157
"840";"Chodsigoa_lamula";130373,158813003
"841";"Chodsigoa_parca";782238,952878015
"842";"Chodsigoa_parva";37249,4739465721
"843";"Chodsigoa_salenskii";9312,36848664304
"844";"Chodsigoa_smithii";186247,369732861
"845";"Chodsigoa_sodalis";55874,2109198582
"846";"Choeroniscus_godmani";3650448,44676407
"847";"Choeroniscus_minor";6388284,78183712
"848";"Choeroniscus_periosus";195559,738219504
"849";"Choeronycteris_mexicana";2467777,6489604
"850";"Choeropsis_liberiensis";344557,634005792
"851";"Choloepus_didactylus";4767932,66516123
"852";"Choloepus_hoffmanni";2523651,85988026
"853";"Chrotogale_owstoni";512180,266765367
"854";"Chrotomys_gonzalesi";9312,36848664304
"855";"Chrotomys_mindorensis";111748,421839716
"856";"Chrotomys_sibuyanensis";9312,36848664304
"857";"Chrotomys_silaceus";37249,4739465721
"858";"Chrotomys_whiteheadi";74498,9478931443
"859";"Chrotopterus_auritus";14825290,6307357
"860";"Chrysochloris_asiatica";139685,527299646
"861";"Chrysochloris_stuhlmanni";409744,213412294
"862";"Chrysochloris_visagiei";9312,36848664304
"863";"Chrysocyon_brachyurus";5261488,19495332
"864";"Chrysospalax_trevelyani";130373,158813003
"865";"Chrysospalax_villosus";195559,738219504
"866";"Cistugo_lesueuri";102436,053353073
"867";"Cistugo_seabrae";568054,477685225
"868";"Civettictis_civetta";16613265,3801712
"869";"Cloeotis_percivali";828800,79531123
"870";"Clyomys_laticeps";2020783,96160154
"871";"Coccymys_albidens";9312,36848664304
"872";"Coccymys_ruemmleri";297995,791572577
"873";"Coelodonta_antiquitatis";0
"874";"Coelops_frithii";3846008,18498357
"875";"Coelops_robinsoni";344557,634005792
"876";"Coendou_baturitensis";9312,36848664304
"877";"Coendou_bicolor";1936972,64522175
"878";"Coendou_ichillus";251433,949139362
"879";"Coendou_insidiosus";335245,265519149
"880";"Coendou_melanurus";1750725,27548889
"881";"Coendou_mexicanus";1126796,58688381
"882";"Coendou_nycthemera";642553,42557837
"883";"Coendou_prehensilis";13288749,8304396
"884";"Coendou_pruinosus";409744,213412294
"885";"Coendou_quichua";810176,058337944
"886";"Coendou_roosmalenorum";279371,054599291
"887";"Coendou_rufescens";698427,636498228
"888";"Coendou_spinosus";1722788,17002896
"889";"Coendou_vestitus";9312,36848664304
"890";"Coleura_afra";4544435,8214818
"891";"Coleura_seychellensis";9312,36848664304
"892";"Colobus_angolensis";2952020,81026584
"893";"Colobus_guereza";3911194,76439008
"894";"Colobus_polykomos";558742,109198582
"895";"Colobus_satanas";502867,898278724
"896";"Colobus_vellerosus";651865,794065012
"897";"Colomys_goslingi";1452729,48391631
"898";"Condylura_cristata";4674808,9802948
"899";"Conepatus_chinga";5894729,25204504
"900";"Conepatus_humboldtii";987111,059584162
"901";"Conepatus_leuconotus";3231391,86486513
"902";"Conepatus_semistriatus";3250016,60183842
"903";"Congosorex_phillipsorum";18624,7369732861
"904";"Congosorex_polli";9312,36848664304
"905";"Congosorex_verheyeni";242121,580652719
"906";"Conilurus_albipes";0
"907";"Conilurus_capricornensis";0
"908";"Conilurus_penicillatus";139685,527299646
"909";"Connochaetes_gnou";605303,951631797
"910";"Connochaetes_taurinus";3929819,50136336
"911";"Cormura_brevirostris";8744314,00895781
"912";"Corynorhinus_mexicanus";903299,743204375
"913";"Corynorhinus_rafinesquii";1778662,38094882
"914";"Corynorhinus_townsendii";5531546,88106596
"915";"Coryphomys_buehleri";0
"916";"Coryphomys_musseri";0
"917";"Craseonycteris_thonglongyai";65186,5794065013
"918";"Crateromys_australis";18624,7369732861
"919";"Crateromys_heaneyi";46561,8424332152
"920";"Crateromys_paulus";9312,36848664304
"921";"Crateromys_schadenbergi";37249,4739465721
"922";"Cratogeomys_castanops";987111,059584162
"923";"Cratogeomys_fulvescens";18624,7369732861
"924";"Cratogeomys_fumosus";195559,738219504
"925";"Cratogeomys_goldmani";297995,791572577
"926";"Cratogeomys_merriami";37249,4739465721
"927";"Cratogeomys_perotensis";27937,1054599291
"928";"Cratogeomys_planiceps";27937,1054599291
"929";"Cremnomys_cutchicus";875362,637744445
"930";"Cremnomys_elvira";9312,36848664304
"931";"Cricetomys_emini";4507186,34753523
"932";"Cricetomys_gambianus";9954921,91222141
"933";"Cricetulus_alticola";270058,686112648
"934";"Cricetulus_barabensis";5047303,71976053
"935";"Cricetulus_kamensis";270058,686112648
"936";"Cricetulus_lama";139685,527299646
"937";"Cricetulus_longicaudatus";3063769,23210556
"938";"Cricetulus_migratorius";10858221,6554258
"939";"Cricetulus_sokolovi";577366,846171868
"940";"Cricetulus_tibetanus";139685,527299646
"941";"Cricetus_cricetus";7682704,0014805
"942";"Crocidura_aleksandrisi";121060,790326359
"943";"Crocidura_allex";65186,5794065013
"944";"Crocidura_andamanensis";9312,36848664304
"945";"Crocidura_ansellorum";37249,4739465721
"946";"Crocidura_arabica";37249,4739465721
"947";"Crocidura_arispa";27937,1054599291
"948";"Crocidura_armenica";18624,7369732861
"949";"Crocidura_attenuata";6444158,99275698
"950";"Crocidura_attila";1182670,79780367
"951";"Crocidura_baileyi";121060,790326359
"952";"Crocidura_baluensis";46561,8424332152
"953";"Crocidura_batesi";651865,794065012
"954";"Crocidura_beatus";242121,580652719
"955";"Crocidura_beccarii";270058,686112648
"956";"Crocidura_bottegi";176935,001246218
"957";"Crocidura_bottegoides";65186,5794065013
"958";"Crocidura_brunnea";297995,791572577
"959";"Crocidura_buettikoferi";167622,632759575
"960";"Crocidura_caliginea";130373,158813003
"961";"Crocidura_canariensis";37249,4739465721
"962";"Crocidura_caspica";74498,9478931443
"963";"Crocidura_cinderella";1154733,69234374
"964";"Crocidura_congobelgica";176935,001246218
"965";"Crocidura_crenata";698427,636498228
"966";"Crocidura_crossei";1452729,48391631
"967";"Crocidura_cyanea";3557324,76189764
"968";"Crocidura_denti";1666913,9591091
"969";"Crocidura_desperata";74498,9478931443
"970";"Crocidura_dhofarensis";9312,36848664304
"971";"Crocidura_dolichura";1955597,38219504
"972";"Crocidura_douceti";204872,106706147
"973";"Crocidura_dsinezumi";670490,531038299
"974";"Crocidura_eisentrauti";9312,36848664304
"975";"Crocidura_elgonius";270058,686112648
"976";"Crocidura_elongata";363182,370979078
"977";"Crocidura_erica";204872,106706147
"978";"Crocidura_fischeri";18624,7369732861
"979";"Crocidura_flavescens";670490,531038299
"980";"Crocidura_floweri";93123,6848664304
"981";"Crocidura_foetida";1015048,16504409
"982";"Crocidura_foxi";2207031,3313344
"983";"Crocidura_fuliginosa";3594574,23584421
"984";"Crocidura_fulvastra";5056616,08824717
"985";"Crocidura_fumosa";167622,632759575
"986";"Crocidura_fuscomurina";11202779,2894316
"987";"Crocidura_glassi";74498,9478931443
"988";"Crocidura_gmelini";3063769,23210556
"989";"Crocidura_goliath";828800,79531123
"990";"Crocidura_gracilipes";65186,5794065013
"991";"Crocidura_grandiceps";232809,212166076
"992";"Crocidura_grandis";9312,36848664304
"993";"Crocidura_grassei";512180,266765367
"994";"Crocidura_grayi";316620,528545863
"995";"Crocidura_greenwoodi";148997,895786289
"996";"Crocidura_harenna";9312,36848664304
"997";"Crocidura_hikmiya";9312,36848664304
"998";"Crocidura_hildegardeae";2840272,38842613
"999";"Crocidura_hilliana";55874,2109198582
"1000";"Crocidura_hirta";4693433,71726809
"1001";"Crocidura_hispida";9312,36848664304
"1002";"Crocidura_horsfieldii";148997,895786289
"1003";"Crocidura_hutanis";186247,369732861
"1004";"Crocidura_indochinensis";1015048,16504409
"1005";"Crocidura_jacksoni";1173358,42931702
"1006";"Crocidura_jenkinsi";9312,36848664304
"1007";"Crocidura_jouvenetae";363182,370979078
"1008";"Crocidura_katinka";139685,527299646
"1009";"Crocidura_kivuana";18624,7369732861
"1010";"Crocidura_lamottei";2002159,22462825
"1011";"Crocidura_lanosa";37249,4739465721
"1012";"Crocidura_lasiura";2179094,22587447
"1013";"Crocidura_latona";223496,843679433
"1014";"Crocidura_lea";325932,897032506
"1015";"Crocidura_lepidura";372494,739465721
"1016";"Crocidura_leucodon";5345299,5113331
"1017";"Crocidura_levicula";130373,158813003
"1018";"Crocidura_littoralis";2290842,64771419
"1019";"Crocidura_longipes";18624,7369732861
"1020";"Crocidura_lucina";55874,2109198582
"1021";"Crocidura_ludia";698427,636498228
"1022";"Crocidura_luna";2318779,75317412
"1023";"Crocidura_lusitania";2626087,91323334
"1024";"Crocidura_macarthuri";623928,688605083
"1025";"Crocidura_macmillani";65186,5794065013
"1026";"Crocidura_macowi";9312,36848664304
"1027";"Crocidura_malayana";363182,370979078
"1028";"Crocidura_manengubae";74498,9478931443
"1029";"Crocidura_maquassiensis";595991,583145154
"1030";"Crocidura_mariquensis";2579526,07080012
"1031";"Crocidura_maurisca";866050,269257802
"1032";"Crocidura_maxi";698427,636498228
"1033";"Crocidura_mindorus";18624,7369732861
"1034";"Crocidura_miya";18624,7369732861
"1035";"Crocidura_monax";158310,264272932
"1036";"Crocidura_monticola";2393278,70106726
